Track1	Track2	x_int	y_int	ls_index_1	z1	d1	ls_index_2	z2	d2
../input_data/group_a/rc2704.m77t.xyz	../input_data/group_a/a2093l18.m77t.xyz	57.55639558925805	17.91272959609597	8259	-39.86473562594088	2416532.19347778	4767	-27.302359167616963	5079200.3096266845
../input_data/group_a/rc2704.m77t.xyz	../input_data/group_a/a2093l18.m77t.xyz	57.53767300069945	17.903380809046403	8271	-27.829237032311667	2422132.6203044644	4768	-24.752418611754297	5081439.290916001
../input_data/group_a/rc2704.m77t.xyz	../input_data/group_a/a2093l18.m77t.xyz	57.48260687303253	17.8762039021511	8347	-20.991965004892826	2451056.432019758	4772	12.953550655535922	5088008.590046893
../input_data/group_a/rc2704.m77t.xyz	../input_data/group_a/a2093l18.m77t.xyz	57.57208125127994	17.92049587563264	9965	-39.20870512557698	2722408.4345801803	4766	-28.34218921930074	5077327.985896358
../input_data/group_a/rc2704.m77t.xyz	../input_data/group_a/a2093l18.m77t.xyz	57.61606017095721	17.942263552120586	11790	-33.365607481055456	2913988.318995887	4763	-23.356490386354686	5072079.144593555
../input_data/group_a/rc2704.m77t.xyz	../input_data/group_a/a2093l18.m77t.xyz	57.6358727631774	17.952093901043554	12968	-27.0	3031853.836788625	4761	-18.434907130790123	5069713.464550577
../input_data/group_a/rc2704.m77t.xyz	../input_data/group_a/a2093l18.m77t.xyz	57.649900592306246	17.9590827931916	14123	-24.481676122752912	3169907.3331662505	4760	-13.574814587620887	5068037.082305789
../input_data/group_a/rc2704.m77t.xyz	../input_data/group_a/a2093l18.m77t.xyz	57.729675375805286	17.998421811023633	14219	-11.133668454846804	3196629.3689630725	4755	1.0938469734217708	5058525.528352536
../input_data/group_a/rc2704.m77t.xyz	../input_data/group_a/a2093l18.m77t.xyz	57.93504343965374	18.098876155754375	14660	-6.30202354621039	3301581.9744145237	4740	8.75912808438608	5034087.597193907
../input_data/group_a/rc2704.m77t.xyz	../input_data/group_a/cd2087.m77t.xyz	64.39974828890762	14.143750120636888	720	-34.77518077609407	224553.17507558025	4881	-19.094365620481973	2913292.539369537
../input_data/group_a/rc2704.m77t.xyz	../input_data/group_a/cd2087.m77t.xyz	64.01492070175439	14.3548	887	-31.810526295133272	272273.3948187273	8953	-16.250999592006973	5498307.254725742
../input_data/group_a/rc2704.m77t.xyz	../input_data/group_a/cd2087.m77t.xyz	63.750493427799775	14.483883192581636	999	-29.29064813211806	304197.4050510794	9009	-16.521374651471675	5538204.652097227
../input_data/group_a/rc2704.m77t.xyz	../input_data/group_a/cd2087.m77t.xyz	63.5013289831281	14.611170546863335	1097	-28.607685459957246	334549.4662843703	12305	-16.643057288439195	7513841.066742382
../input_data/group_a/rc2704.m77t.xyz	../input_data/group_a/cd2087.m77t.xyz	63.22376841092295	14.76175452352684	1209	-23.08299083465495	368815.4533287724	12409	-9.0	7584408.3835920505
../input_data/group_a/rc2704.m77t.xyz	../input_data/group_a/cd2087.m77t.xyz	62.84815123187848	14.968554722712287	1361	-23.893349886984364	415317.302096837	14202	-6.337423618714501	8669688.19679077
../input_data/group_a/rc2704.m77t.xyz	../input_data/group_a/cd2087.m77t.xyz	62.68210099911388	15.057114133805936	1430	-21.149414218058237	435707.95040956803	14236	-2.3256539256974955	8693750.917952089
../input_data/group_a/rc2704.m77t.xyz	../input_data/group_a/rc1707.m77t.xyz	66.03778185792657	13.207878817148362	58	-33.721609882191814	19028.027278642694	1333	-15.31251622634561	3989105.808781845
../input_data/group_a/rc2705.m77t.xyz	../input_data/group_a/dme10.m77t.xyz	79.41565836440192	6.385863144286077	497	-66.15220118983925	106780.32508763595	3219	-50.120458632554694	25505252.09173651
../input_data/group_a/rc2705.m77t.xyz	../input_data/group_a/dme10.m77t.xyz	82.56254713090598	7.136068552143742	10307	-50.86774409917257	3306122.0109240925	3223	-52.92087640432714	25872790.745851114
../input_data/group_a/rc2705.m77t.xyz	../input_data/group_a/dme10.m77t.xyz	82.55188270290249	7.105262574451103	10876	-58.536317955790324	3449368.9746422525	3223	-53.20526087337164	25869164.93940154
../input_data/group_a/rc2705.m77t.xyz	../input_data/group_a/rc1215.m77t.xyz	78.91266463860471	5.755915415059519	863	-97.74613429043127	196390.41105104156	2451	-105.98976945539387	11495528.04916161
../input_data/group_a/rc2705.m77t.xyz	../input_data/group_a/rc1215.m77t.xyz	78.79445258139273	5.518306373748888	964	-109.95457916913745	231422.1232137513	2445	-106.1048438745795	11466014.154467018
../input_data/group_a/rc2705.m77t.xyz	../input_data/group_a/rc1216.m77t.xyz	79.18574457144913	6.113479888647575	667	-52.088909922961044	146398.65189379343	17	-46.066094763562916	74775.83473082974
../input_data/group_a/rc2705.m77t.xyz	../input_data/group_a/rc1216.m77t.xyz	86.60092587747894	7.795195058408041	8862	-23.182654670772457	2841175.178624595	188	-20.15981622351251	958134.4467499941
../input_data/group_a/rc2705.m77t.xyz	../input_data/group_a/rc1216.m77t.xyz	82.52040961847591	6.216346499138126	11171	-68.29618475901182	3548525.8824204593	85	-62.35859075856207	473966.0429958644
../input_data/group_a/rc2705.m77t.xyz	../input_data/group_a/rc1216.m77t.xyz	82.07798222982885	6.080021618581952	11656	-81.53202928388951	3708410.88229646	79	-74.36446552721276	422700.746806553
../input_data/group_a/rc2705.m77t.xyz	../input_data/group_a/rc1216.m77t.xyz	81.81562389212012	6.003433171135697	12902	-84.83871943300495	3857687.5528119034	70	-88.83654188849839	391503.39752695634
../input_data/group_a/rc2705.m77t.xyz	../input_data/group_a/rc1216.m77t.xyz	81.48467347335036	5.887819259882406	13751	-63.396617399298165	4088624.160509756	62	0.29366771618599063	352533.90905853035
../input_data/group_a/rc2705.m77t.xyz	../input_data/group_a/rc1216.m77t.xyz	81.48632114359326	5.888477098375006	13925	-19.412668882111653	4120841.029292213	62	-0.24120997842280012	352730.49995447067
../input_data/group_a/rc2705.m77t.xyz	../input_data/group_a/rc1216.m77t.xyz	81.06353127697687	5.758409069350847	14748	-12.853174827755424	4320066.65974121	49	-24.916026741013248	303518.7793421542
../input_data/group_a/rc2705.m77t.xyz	../input_data/group_a/rc1216.m77t.xyz	80.83515258628643	5.712870349758305	14892	-79.22931432253536	4351361.936181932	44	-70.4313247527005	277720.96628253127
../input_data/group_a/rc2705.m77t.xyz	../input_data/group_a/rc1216.m77t.xyz	80.05921507777295	5.556104425061761	16775	-111.59105972097495	4718765.860162942	42	-102.33803121460112	189742.9681967944
../input_data/group_a/rc2705.m77t.xyz	../input_data/group_a/rc1708.m77t.xyz	78.84009020640093	5.660355620038445	904	-102.01172397715305	209723.69182352538	1289	-100.9019676796624	3811544.4419017993
../input_data/group_a/rc2705.m77t.xyz	../input_data/group_a/rc1708.m77t.xyz	79.31313171421834	6.2729162037255435	568	-43.21924075753833	123717.84566513839	3589	-32.542681011682006	9831774.024625998
../input_data/group_a/rc2705.m77t.xyz	../input_data/group_a/rc1708.m77t.xyz	78.92352754940713	5.52131	1004	-93.10404425885302	245730.56438256573	1295	-87.67525892932208	3829573.250658912
../input_data/group_a/rc2705.m77t.xyz	../input_data/group_a/rc1708.m77t.xyz	80.00039345737592	5.497624488990777	1338	-118.13012212349594	365099.8382923819	3537	-111.95185986820483	9715363.29101092
../input_data/group_a/rc2705.m77t.xyz	../input_data/group_a/rc1708.m77t.xyz	80.63515893398285	5.033843653282929	16330	-84.82258862610136	4610900.139634612	3499	-80.8962132784296	9627903.542576522
../input_data/group_a/rc2705.m77t.xyz	../input_data/group_a/rc1708.m77t.xyz	80.14541009523596	5.394357633770369	16699	-103.85277917650212	4698380.889551518	3530	-102.05889078564411	9695576.294416314
../input_data/group_a/rc2705.m77t.xyz	../input_data/group_a/rc1709.m77t.xyz	79.61161867113027	6.622402006922343	352	-23.260003435326468	72524.41185375056	20	-23.230242574008905	51006.22122935583
../input_data/group_a/rc2705.m77t.xyz	../input_data/group_a/rc1709.m77t.xyz	79.60855041531323	5.512671679350348	1218	-103.28560553292455	321646.58791640506	61	-96.65041533246033	174614.31652293695
../input_data/group_a/rc2705.m77t.xyz	../input_data/group_a/rc1709.m77t.xyz	82.50812836725925	5.380553967989684	2176	-66.37200958054873	644946.5313366342	180	-65.04852990731021	578464.8063424972
../input_data/group_a/rc2705.m77t.xyz	../input_data/group_a/rc1709.m77t.xyz	84.16815350685353	5.041228705812749	2656	-43.72926663250193	833175.4951351316	255	-34.84374582463614	806254.4107477984
../input_data/group_a/rc2705.m77t.xyz	../input_data/group_a/rc1709.m77t.xyz	86.23031870855698	4.414607199242187	2771	-32.37185972683748	1072351.3561779908	1056	-26.24374777802662	3191251.005331228
../input_data/group_a/rc2705.m77t.xyz	../input_data/group_a/rc1709.m77t.xyz	85.26298866679936	7.817316236066876	9462	-33.17492842477429	2997778.8677426865	1207	-28.097472886077043	3597264.524888963
../input_data/group_a/rc2705.m77t.xyz	../input_data/group_a/rc1709.m77t.xyz	82.16342853877931	5.32409122431028	13343	-68.62100735043936	3966697.5614436395	168	-65.10971721270597	539745.5880411624
../input_data/group_a/rc2705.m77t.xyz	../input_data/group_a/rc1709.m77t.xyz	82.14013007632111	5.320815656458313	13352	-67.3	3969511.5729524526	167	-64.44096278359503	537137.6553151141
../input_data/group_a/rc2706.m77t.xyz	../input_data/group_a/ch100l06.m77t.xyz	80.77507107850876	1.8754188111212216	1446	-61.69375472943983	563277.7829930439	1033	-55.40097215248964	1530019.6311349554
../input_data/group_a/rc2706.m77t.xyz	../input_data/group_a/ch100l06.m77t.xyz	79.63324273261509	2.611642052889465	23490	-51.820581125865	4299902.358800509	936	-45.793589430175814	1378827.0048716394
../input_data/group_a/rc2706.m77t.xyz	../input_data/group_a/dme10.m77t.xyz	79.84824062608838	6.467000117525913	116	5.319820091394125	41472.78864636858	3219	-51.89773274487758	25553947.23691585
../input_data/group_a/rc2706.m77t.xyz	../input_data/group_a/dme10.m77t.xyz	79.71429211217496	6.441876163190727	24837	19.71391969083211	4726967.669959866	3219	-51.347431722461124	25538869.659409314
../input_data/group_a/rc2706.m77t.xyz	../input_data/group_a/rc1216.m77t.xyz	80.02470521396387	5.5752032413214465	343	-111.7514089894449	142757.97668658395	41	-100.5016079464679	185368.24553581254
../input_data/group_a/rc2706.m77t.xyz	../input_data/group_a/rc1216.m77t.xyz	79.69941906360934	5.773600235057302	24608	-110.49063610738439	4652447.4443406025	32	-100.76920439924542	143096.32348996316
../input_data/group_a/rc2706.m77t.xyz	../input_data/group_a/rc1708.m77t.xyz	81.04144589036046	0.4588044766844632	1881	-70.74822402191063	723776.9395221237	1841	-63.44752161498824	5401883.082817249
../input_data/group_a/rc2706.m77t.xyz	../input_data/group_a/rc1708.m77t.xyz	81.03175794576977	0.5076084542010335	1864	-67.80230506388465	718238.083256815	3134	-61.8	8818141.970866164
../input_data/group_a/rc2706.m77t.xyz	../input_data/group_a/rc1708.m77t.xyz	80.66621682792075	2.526751763913353	1241	-55.431276087880896	489732.6856116166	3325	-47.3	9249808.496565733
../input_data/group_a/rc2706.m77t.xyz	../input_data/group_a/rc1708.m77t.xyz	80.04649653110049	5.460035645932976	378	-114.37978469976363	155816.51521032024	3535	-110.5455465492255	9708752.135906437
../input_data/group_a/rc2706.m77t.xyz	../input_data/group_a/rc1708.m77t.xyz	79.43235981985042	-1.4975173190014175	21864	-74.65270224429538	3837479.9712914433	1732	-67.1	5079672.172096091
../input_data/group_a/rc2706.m77t.xyz	../input_data/group_a/rc1708.m77t.xyz	79.54455210198503	0.8172247022448573	22925	-53.833767978005284	4099728.1859748457	3207	-44.1	8987249.999454407
../input_data/group_a/rc2706.m77t.xyz	../input_data/group_a/rc1708.m77t.xyz	79.551157374427	1.2111919340682107	23052	-55.093933482030415	4143599.6537472834	3239	-49.32348972350254	9057556.246691367
../input_data/group_a/rc2706.m77t.xyz	../input_data/group_a/rc1708.m77t.xyz	79.60204212325357	2.332623113017007	23419	-56.73947709941771	4268648.389128854	1449	-50.207484613301226	4258771.982578895
../input_data/group_a/rc2706.m77t.xyz	../input_data/group_a/rc1708.m77t.xyz	79.68267611253196	4.261266803068793	24059	-68.71295822663517	4483894.618299547	1350	-64.14408360327114	3993262.724771766
../input_data/group_a/rc2706.m77t.xyz	../input_data/group_a/rc1708.m77t.xyz	79.69894663618865	5.766762906641134	24606	-110.86848617218084	4651684.544997027	3556	-102.33816706135698	9760235.149061976
../input_data/group_a/rc2706.m77t.xyz	../input_data/group_a/rc1709.m77t.xyz	80.17333495470206	4.886090740079112	550	-81.1903321952754	221238.9075061196	98	-74.19525712796961	313575.2240384552
../input_data/group_a/rc2706.m77t.xyz	../input_data/group_a/rc1709.m77t.xyz	79.67261895753201	4.816718127304739	24255	-74.36718148795526	4545772.612400945	87	-65.37582975486679	257498.44860729255
../input_data/group_a/rc2706.m77t.xyz	../input_data/group_a/rc2705.m77t.xyz	80.03839266382778	5.496211436006604	367	-119.23145266837467	151690.65894277528	1350	-116.57632682851133	369313.2533928196
../input_data/group_a/rc2706.m77t.xyz	../input_data/group_a/rc2705.m77t.xyz	79.88353624427481	6.250826549618296	170	32.66050891059591	65879.44946714706	17092	32.1	4816503.532397167
../input_data/group_a/rc2706.m77t.xyz	../input_data/group_a/rc2705.m77t.xyz	79.67950423438363	5.509506904366958	24502	-108.22573245149118	4622953.780907179	1239	-107.71547816267643	329516.2980683648
../input_data/group_a/rc2706.m77t.xyz	../input_data/group_a/rc2705.m77t.xyz	79.80672600199271	6.937280575064875	24985	20.285821032704654	4784043.237870291	127	23.776773663756693	15640.249117073134
../input_data/group_a/rc2706.m77t.xyz	../input_data/group_a/rc2705.m77t.xyz	79.75362745415647	6.84323801344749	24961	1.891839817340387	4771875.638618919	232	1.9947831187113256	43340.22230109675
../input_data/group_a/rc2706.m77t.xyz	../input_data/group_a/rc2705.m77t.xyz	79.84654496117047	6.954668410105285	25014	10.182547891928191	4790884.824379404	78	22.611116509278595	1673.322399913583
../input_data/group_a/rc2706.m77t.xyz	../input_data/group_a/rc2705.m77t.xyz	79.83989017837541	6.967431429747528	25004	14.430721837296012	4789189.818635506	89	23.881668802544326	3988.471317841717
../input_data/group_a/rc2706.m77t.xyz	../input_data/group_a/rc2705.m77t.xyz	79.8455097389673	6.959145321804385	25011	9.478285349160656	4790373.490435865	156	14.398259802365041	24059.949899855063
../input_data/group_a/rc2706.m77t.xyz	../input_data/group_a/rc2705.m77t.xyz	79.84642823715414	6.955170007905167	25014	10.529565243502834	4790827.519271292	157	15.315757076019674	24539.11847802641
../input_data/group_a/rc2706.m77t.xyz	../input_data/group_a/rc2705.m77t.xyz	79.84520422399208	6.96017219158216	25011	10.072342240586618	4790254.304863621	168	14.087045261543901	26698.575437983596
../input_data/group_a/rc2707.m77t.xyz	../input_data/group_a/ch100l05.m77t.xyz	78.83755	3.466026111111112	1183	-30.392039522827023	412982.4035328528	4228	-50.31666646052188	4981346.841266874
../input_data/group_a/rc2707.m77t.xyz	../input_data/group_a/ch100l05.m77t.xyz	78.83283633469162	1.1492669231338368	1855	-37.04024448828423	670995.1866487266	3794	-49.5	4652817.219066994
../input_data/group_a/rc2707.m77t.xyz	../input_data/group_a/ch100l06.m77t.xyz	78.85124429745959	3.122759061431907	1285	4.24867437655443	451241.51947100693	752	-9.898094205893766	1121554.553712849
../input_data/group_a/rc2707.m77t.xyz	../input_data/group_a/ch100l06.m77t.xyz	78.856074848626	2.9998445412202273	1323	-24.04788076110259	464935.87001065584	815	-36.53895050281998	1204380.6665566284
../input_data/group_a/rc2707.m77t.xyz	../input_data/group_a/ch100l06.m77t.xyz	78.85211382744522	3.1092560058705203	1289	1.7413250870168349	452747.76386229583	828	-10.70605644988366	1221301.8043020142
../input_data/group_a/rc2707.m77t.xyz	../input_data/group_a/dme10.m77t.xyz	79.61427322272434	6.423116193872261	196	20.096516382135665	69500.30986020595	3219	-50.93650656340374	25527610.810737967
../input_data/group_a/rc2707.m77t.xyz	../input_data/group_a/rc1216.m77t.xyz	79.4521804360605	5.933615679894615	357	-45.95275187177486	126905.84508501593	25	-55.306700602849766	110424.24586671738
../input_data/group_a/rc2707.m77t.xyz	../input_data/group_a/rc1708.m77t.xyz	79.22085955918844	5.060122679900758	663	-53.710672996731255	227489.37428446728	1318	-67.45748880987344	3890605.3851146833
../input_data/group_a/rc2707.m77t.xyz	../input_data/group_a/rc1708.m77t.xyz	79.47766516129033	6.0240580645161685	324	-37.627843851837426	116450.19139870994	3574	-49.10825641894156	9798072.61139297
../input_data/group_a/rc2707.m77t.xyz	../input_data/group_a/rc1708.m77t.xyz	78.83543355437159	2.106197247882392	1574	-21.942970855807882	564456.6428154684	1479	-31.653749722268167	4347709.598695871
../input_data/group_a/rc2707.m77t.xyz	../input_data/group_a/rc1708.m77t.xyz	78.87173078202707	-1.2536800036968998	2488	-21.354891916221487	939002.5277491434	1700	-49.389233085230536	5011501.167915744
../input_data/group_a/rc2707.m77t.xyz	../input_data/group_a/rc1709.m77t.xyz	79.61208602350911	6.418186415327256	196	19.846907623260876	70100.03474150247	28	5.1592910051683285	73762.13759787845
../input_data/group_a/rc2707.m77t.xyz	../input_data/group_a/rc2705.m77t.xyz	79.84515711940102	6.947792415583052	4	29.387487499048234	762.5226683829634	78	20.25494584190344	892.7166557639588
../input_data/group_a/rc2707.m77t.xyz	../input_data/group_a/rc2705.m77t.xyz	79.83945121003295	6.965360532037863	15	27.823537197629786	2832.92930947377	89	23.498033077335037	4224.038560673859
../input_data/group_a/rc2707.m77t.xyz	../input_data/group_a/rc2705.m77t.xyz	79.84229793417572	6.958943639435773	11	28.807625646500377	2051.8809289943374	170	14.876638026589768	27058.942150807357
../input_data/group_a/rc2707.m77t.xyz	../input_data/group_a/rc2705.m77t.xyz	79.8053111496109	6.927692218470071	34	38.8303087948901	9284.847424088914	122	24.005080022465116	14561.501699032931
../input_data/group_a/rc2707.m77t.xyz	../input_data/group_a/rc2705.m77t.xyz	79.77688962109728	6.876032385571364	52	22.536920299265255	15837.64387508002	214	2.609215163560396	38874.82724322765
../input_data/group_a/rc2707.m77t.xyz	../input_data/group_a/rc2705.m77t.xyz	79.34480700867333	5.520247091318481	510	-50.9686608190213	174458.77806631595	1137	-72.86971063694311	292409.8882154526
../input_data/group_a/rc2707.m77t.xyz	../input_data/group_a/rc2706.m77t.xyz	79.83837688932981	6.967148941798939	16	28.261838712224264	3064.7091286603236	25003	14.890519015595844	4789009.179101077
../input_data/group_a/rc2707.m77t.xyz	../input_data/group_a/rc2706.m77t.xyz	79.75136781960941	6.827739559089991	67	21.55405675416822	21908.493346580526	24956	1.2776726728234382	4770132.455480958
../input_data/group_a/rc2707.m77t.xyz	../input_data/group_a/rc2706.m77t.xyz	79.8209037728548	6.9548236935281125	24	35.95769571940464	5807.822554460617	24990	15.20555286367674	4786559.07709384
../input_data/group_a/rc2708.m77t.xyz	../input_data/group_a/a2093l10.m77t.xyz	57.24215958620688	-20.557009586206892	36960	75.71862078157194	11712245.161050335	4068	79.95657077522296	6142870.022636527
../input_data/group_a/rc2708.m77t.xyz	../input_data/group_a/a2093l10.m77t.xyz	57.22373682167993	-20.538736414495247	36970	79.55691273364164	11715807.462468144	4070	92.81239595368628	6145666.289151108
../input_data/group_a/rc2708.m77t.xyz	../input_data/group_a/cd2387.m77t.xyz	70.6251266264697	-24.806254877901715	32529	-13.411124042729382	10247894.702120908	4741	-1.064013707987226	2716797.7275817036
../input_data/group_a/rc2708.m77t.xyz	../input_data/group_a/cd2387.m77t.xyz	70.2917	-24.70853482758621	32638	18.9	10283295.715373429	5412	23.936824976768033	3148046.952293199
../input_data/group_a/rc2708.m77t.xyz	../input_data/group_a/cd2387.m77t.xyz	69.98822793214421	-24.59841403480063	32743	14.543096622832175	10316340.564352114	5510	21.43016969370723	3208412.4313745457
../input_data/group_a/rc2708.m77t.xyz	../input_data/group_a/cd2387.m77t.xyz	70.77659165226352	-24.84824671807263	32479	15.159305134462214	10231902.191273183	7949	28.567558692223063	4591406.444715509
../input_data/group_a/rc2708.m77t.xyz	../input_data/group_a/cd2387.m77t.xyz	70.87210913081434	-24.875520581251546	32448	12.659234164875018	10221793.323900737	9679	23.0	5495938.9515578775
../input_data/group_a/rc2708.m77t.xyz	../input_data/group_a/ch099l05.m77t.xyz	65.76768415931893	-23.259060574642746	34102	-4.003861341273726	10779901.967389101	2363	15.66831845340755	3381132.723023311
../input_data/group_a/rc2708.m77t.xyz	../input_data/group_a/elt45.m77t.xyz	100.92141560709126	-32.3984886461585	9093	20.2492697839213	2993859.0721939527	645	25.310877402107117	2194034.474395358
../input_data/group_a/rc2708.m77t.xyz	../input_data/group_a/elt48.m77t.xyz	113.6338375470987	-31.97401382818387	606	-64.24197433857958	207804.10052721313	5001	-51.03085881117702	14240035.051800227
../input_data/group_a/rc2708.m77t.xyz	../input_data/group_a/elt48.m77t.xyz	113.6298575336323	-31.97398467057606	607	-64.47233538720876	208181.41891865866	5001	-51.17664685153544	14239659.553936774
../input_data/group_a/rc2708.m77t.xyz	../input_data/group_a/elt48.m77t.xyz	111.71661613945888	-32.03675198474669	3200	-48.63996753194339	1158885.033329577	4949	-40.42084808462551	14058041.119383985
../input_data/group_a/rc2708.m77t.xyz	../input_data/group_a/elt48.m77t.xyz	112.11039447470819	-32.07326287937743	3309	-57.4	1196275.5617455014	4957	-46.63396249485829	14095811.191991812
../input_data/group_a/rc2708.m77t.xyz	../input_data/group_a/elt48.m77t.xyz	114.17614675177735	-31.97684943658742	4064	-35.47527717959514	1392057.7188631007	5021	-35.21014117841579	14291198.067565238
../input_data/group_a/rc2708.m77t.xyz	../input_data/group_a/elt48.m77t.xyz	114.264771468794	-31.96982599718442	4093	-30.604755339020468	1400459.870124586	5044	-27.85649982003454	14353352.642843135
../input_data/group_a/rc2708.m77t.xyz	../input_data/group_a/elt48.m77t.xyz	102.45389057869433	-32.46006014924649	8204	7.12406716787332	2809938.398429866	4685	12.859240183906289	13139012.944843035
../input_data/group_a/rc2708.m77t.xyz	../input_data/group_a/elt48.m77t.xyz	103.75759744130654	-32.41308490643076	7843	-60.244334622480835	2687454.227550883	4727	-57.89446937851715	13280459.873010771
../input_data/group_a/rc2708.m77t.xyz	../input_data/group_a/elt48.m77t.xyz	106.17388246773494	-32.29321943698571	7177	-38.836847583509545	2460007.9169645035	4802	-36.66921685274574	13527942.423075419
../input_data/group_a/rc2708.m77t.xyz	../input_data/group_a/elt48.m77t.xyz	98.572615529078	-32.09810391300236	9732	0.8186335580849683	3218934.3858938576	4490	12.600148526225075	12523165.359652974
../input_data/group_a/rc2708.m77t.xyz	../input_data/group_a/elt48.m77t.xyz	97.6088130304727	-32.23156234439551	10839	11.01503834918804	3506604.732055045	2285	33.49030765279873	6207887.651156292
../input_data/group_a/rc2708.m77t.xyz	../input_data/group_a/elt48.m77t.xyz	97.60902279694216	-32.23160561999953	10839	10.984985778630135	3506584.41978118	2286	37.31660157007599	6210086.206109611
../input_data/group_a/rc2708.m77t.xyz	../input_data/group_a/elt48.m77t.xyz	97.6992469262023	-32.25048679850747	10813	23.4988351594002	3497841.508999558	2304	34.62763753947962	6273770.616613625
../input_data/group_a/rc2708.m77t.xyz	../input_data/group_a/elt48.m77t.xyz	93.51463061273134	-31.056381735371097	12052	70.91974054383324	3919487.259660417	2693	88.971235558747	7370545.858819108
../input_data/group_a/rc2708.m77t.xyz	../input_data/group_a/elt48.m77t.xyz	93.3885322326759	-30.972756320282606	12098	69.03413456041916	3934686.607221779	4273	47.5208918846031	11889628.761308296
../input_data/group_a/rc2708.m77t.xyz	../input_data/group_a/elt48.m77t.xyz	93.5136585739624	-30.96525108903867	12194	70.59638614345265	3969651.4662243095	2690	80.37996484727907	7360405.011597485
../input_data/group_a/rc2708.m77t.xyz	../input_data/group_a/elt48.m77t.xyz	93.37999875603218	-30.934624507972348	12155	68.90657796455308	3956454.837509984	4274	71.42255496429291	11893948.65308765
../input_data/group_a/rc2708.m77t.xyz	../input_data/group_a/elt48.m77t.xyz	93.51352692396851	-30.864184163480186	13181	53.86646645122721	4309820.286597959	2685	66.70241020977376	7349163.554382541
../input_data/group_a/rc2708.m77t.xyz	../input_data/group_a/elt48.m77t.xyz	93.36207801993527	-30.833527692263623	13225	59.88575050974072	4324682.975572747	4279	67.45355687501787	11905322.148696922
../input_data/group_a/rc2708.m77t.xyz	../input_data/group_a/elt48.m77t.xyz	93.08474276783623	-31.216524912868408	13447	-93.67589278594289	4409968.874495398	4235	-78.5368372483075	11761482.375820078
../input_data/group_a/rc2708.m77t.xyz	../input_data/group_a/elt48.m77t.xyz	93.92048858853721	-28.541288222412334	14804	-28.9	4889773.30854402	2581	-20.18822690430322	7050645.670863924
../input_data/group_a/rc2708.m77t.xyz	../input_data/group_a/elt48.m77t.xyz	93.51630248442045	-30.076371740756088	14288	-37.645637699729036	4714457.807491932	2653	-20.221894553188037	7261503.511881673
../input_data/group_a/rc2708.m77t.xyz	../input_data/group_a/elt48.m77t.xyz	93.31222611462634	-31.15990624874803	13980	-94.8550579997941	4592198.299418047	4243	-81.98557613278251	11784028.477747716
../input_data/group_a/rc2708.m77t.xyz	../input_data/group_a/elt48.m77t.xyz	93.37348504974719	-30.897699230141882	14054	66.44069480867509	4621950.5550663145	4276	75.49262065690488	11898102.287135838
../input_data/group_a/rc2708.m77t.xyz	../input_data/group_a/elt48.m77t.xyz	93.44475691966439	-30.442154281994362	14171	-28.89068374789414	4673126.244261368	4298	-18.78572629881538	11958641.535122585
../input_data/group_a/rc2708.m77t.xyz	../input_data/group_a/elt48.m77t.xyz	95.38086402072516	-28.586251922061763	16045	-10.24000290170446	5290887.737964613	2533	2.1394168170672625	6907647.428409372
../input_data/group_a/rc2708.m77t.xyz	../input_data/group_a/elt48.m77t.xyz	94.98910632273723	-30.456391165678042	16733	-13.527793631305554	5502511.357310049	4356	-2.1855205586950492	12106926.251824917
../input_data/group_a/rc2708.m77t.xyz	../input_data/group_a/elt48.m77t.xyz	93.50334353579554	-30.472086439698923	19720	-24.555662674217977	6199979.573172894	2668	-18.408839418940776	7305534.421814721
../input_data/group_a/rc2708.m77t.xyz	../input_data/group_a/elt48.m77t.xyz	93.34572386636209	-30.44236046259281	19768	-21.92952680573731	6215449.5769421235	4292	-11.528400869247944	11948911.346333796
../input_data/group_a/rc2708.m77t.xyz	../input_data/group_a/elt48.m77t.xyz	93.50840616067823	-30.318705938635443	19948	-32.06898482932225	6275159.781711831	2662	-21.1	7288467.886480766
../input_data/group_a/rc2708.m77t.xyz	../input_data/group_a/elt48.m77t.xyz	94.09034997878875	-30.441165634142767	20095	8.02107827693527	6332685.773559128	4330	17.21042339078391	12020565.187365334
../input_data/group_a/rc2708.m77t.xyz	../input_data/group_a/elt48.m77t.xyz	93.51416763659809	-30.140569447160583	20922	-33.662129082401506	6596428.638208641	2655	-21.1	7268646.908454402
../input_data/group_a/rc2708.m77t.xyz	../input_data/group_a/elt48.m77t.xyz	95.06320162666891	-30.453738040454482	20429	-19.840627217742117	6443371.179503993	4358	-4.223006797073976	12114045.21253388
../input_data/group_a/rc2708.m77t.xyz	../input_data/group_a/elt48.m77t.xyz	93.51947333483454	-29.979539952711676	20977	-29.45526897526811	6615875.81547791	2649	-16.583331605887174	7250728.947820591
../input_data/group_a/rc2708.m77t.xyz	../input_data/group_a/elt48.m77t.xyz	93.9379016194026	-30.439817322319016	21281	-22.06480636728243	6706858.359786573	4325	-14.486611676604147	12005941.426143685
../input_data/group_a/rc2708.m77t.xyz	../input_data/group_a/elt48.m77t.xyz	93.51157558216646	-30.80434697263901	21558	48.34512786670114	6785448.414248565	2683	51.547971084698204	7342505.751354473
../input_data/group_a/rc2708.m77t.xyz	../input_data/group_a/elt48.m77t.xyz	93.35119044450921	-30.769232688187714	21586	44.201027363243945	6801264.768479967	4282	52.39038441321539	11912551.070089111
